trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
2123336,9,248818,Penn Station New York,3844,0,3844,9,
2123337,9,248818,Trenton Station,3855,1,3855,109,
2123338,9,248818,Penn Station New York,3858,0,3858,9,
2123339,9,248818,Penn Station New York,3860,0,3860,9,
2123340,9,248818,Penn Station New York,3862,0,3862,9,
2123341,9,248818,Penn Station New York,3870,0,3870,9,
2123342,9,248818,Trenton Station,3885,1,3885,109,
2123343,9,248818,Penn Station New York,3896,0,3896,9,
2123344,9,248818,Penn Station New York,3910,0,3910,9,
2123345,9,248818,Trenton Station,3915,1,3915,109,
2123346,9,248818,Penn Station New York,3930,0,3930,9,
2123347,9,248818,Penn Station New York,3932,0,3932,9,
2123348,9,248818,Penn Station New York,3934,0,3934,9,
2123349,9,248818,Penn Station New York,3936,0,3936,9,
2123430,9,248818,Trenton Station,3805,1,3805,109,
2123431,9,248818,Trenton Station,3823,1,3823,109,
2123443,5,248818,Waldwick,1281,1,1281,105,
2123447,7,248818,Penn Station New York,6674,0,6674,27,
2123448,7,248818,Hoboken,0312,0,0312,7,
2123449,7,248818,Hoboken,0626,0,0626,7,
2123450,2,248818,Montclair State University,0211,1,0211,102,
2123451,2,248818,Dover,1009,1,1009,102,
2123452,10,248818,Bay Head,4335,1,4335,110,
2123453,15,248818,High Bridge,5193,1,5193,115,
2123454,15,248818,Raritan,5155,1,5155,115,
2123455,15,248818,Penn Station New York,5126,0,5126,15,
2123456,9,248818,Jersey Avenue,3725,1,3725,109,
2123457,10,248818,South Amboy,3595,1,3595,120,
2123458,14,248818,Princeton Junction,4122,0,4122,14,
2123459,14,248818,Princeton Junction,4124,0,4124,14,
2123460,14,248818,Princeton Junction,4126,0,4126,14,
2123461,14,248818,Princeton Junction,4128,0,4128,14,
2123462,14,248818,Princeton Junction,4160,0,4160,14,
2123463,14,248818,Princeton Junction,4152,0,4152,14,
2123464,14,248818,Princeton Junction,4150,0,4150,14,
2123465,14,248818,Princeton Station,4151,1,4151,114,
2123466,14,248818,Princeton Station,4149,1,4149,114,
2123467,14,248818,Princeton Station,4147,1,4147,114,
2123468,14,248818,Princeton Station,4145,1,4145,114,
2123469,14,248818,Princeton Station,4143,1,4143,114,
2123470,14,248818,Princeton Station,4127,1,4127,114,
2123471,14,248818,Princeton Station,4117,1,4117,114,
2123472,5,248818,Suffern,1169,1,1169,105,
2123473,7,248818,Penn Station New York,6676,0,6676,27,
2123489,15,248818,Newark Penn Station,5456,0,5456,15,
2123490,15,248818,Newark Penn Station,5458,0,5458,15,
2123492,1,248818,Atlantic City Terminal,4615,0,4615,1,
2123493,1,248818,Atlantic City Terminal,4617,0,4617,1,
2123494,1,248818,Atlantic City Terminal,4631,0,4631,1,
2123495,1,248818,Atlantic City Terminal,4633,0,4633,1,
2123496,5,248818,Port Jervis,0041,1,0041,145,
2123497,15,248818,Newark Penn Station,5448,0,5448,15,
2123500,13,248818,Hoboken,1610,0,1610,13,
2123501,14,248818,Princeton Junction,4118,0,4118,14,
2123511,2,248818,Penn Station New York,6226,0,6226,22,
2123512,9,248818,Jersey Avenue,3713,1,3713,109,
2123513,15,248818,Newark Penn Station,5444,0,5444,15,
2123514,15,248818,Newark Penn Station,5902,0,5902,15,
2123515,9,248818,Penn Station New York,3852,0,3852,9,
2123516,14,248818,Princeton Junction,4148,0,4148,14,
2123517,9,248818,Trenton Station,3937,1,3937,109,
2123518,14,248818,Princeton Station,4155,1,4155,114,
2123519,9,248818,Trenton Station,3969,1,3969,109,
2123520,9,248818,Trenton Station,3883,1,3883,109,
2123521,2,248818,Denville,1003,1,1003,102,
2123522,7,248818,Summit,0309,1,0309,107,
2123523,7,248818,Dover,0609,1,0609,107,
2123524,6,248818,"Middletown, NY",0047,1,0047,135,
2123525,13,248818,Hoboken,1612,0,1612,13,
2123526,2,248818,Hoboken,1002,0,1002,2,
2123527,15,248818,Newark Penn Station,5718,0,5718,15,
2123528,15,248818,Newark Penn Station,5714,0,5714,15,
2123529,13,248818,Hoboken,1608,0,1608,13,
2123530,14,248818,Princeton Station,4153,1,4153,114,
2123531,14,248818,Princeton Junction,4180,0,4180,14,
2123532,14,248818,Princeton Station,4181,1,4181,114,
2123533,14,248818,Princeton Junction,4182,0,4182,14,
2123534,14,248818,Princeton Station,4183,1,4183,114,
2123536,13,248818,Spring Valley,1605,1,1605,113,
2123537,13,249107,Hoboken,1622,0,1622,13,
2123538,13,248818,Hoboken,1630,0,1630,13,
2123539,13,248818,Hoboken,1626,0,1626,13,
2123540,13,248818,Hoboken,1624,0,1624,13,
2123541,13,248818,Spring Valley,1607,1,1607,113,
2123542,13,248818,Spring Valley,1611,1,1611,113,
2123543,13,248818,Spring Valley,1613,1,1613,113,
2123544,13,248818,Spring Valley,1617,1,1617,113,
2123545,13,248818,Hoboken,1628,0,1628,13,
2123547,15,248818,High Bridge,5175,1,5175,115,
2123548,15,248818,Penn Station New York,5176,0,5176,15,
2123549,15,248818,High Bridge,5719,1,5719,115,
2123550,15,248818,Newark Penn Station,5742,0,5742,15,
2123551,2,248818,Montclair State University,6237,1,6237,122,
2123552,7,248818,Hoboken,0330,0,0330,7,
2123554,7,248818,Summit,0325,1,0325,107,
2123555,8,248818,Hoboken,0400,0,0400,8,
2123556,8,248818,Gladstone,0411,1,0411,108,
2123557,8,248818,Hoboken,0412,0,0412,8,
2123558,8,248818,Gladstone,0413,1,0413,108,
2123559,8,248818,Hoboken,0414,0,0414,8,
2123560,8,248818,Gladstone,0415,1,0415,108,
2123561,8,248818,Hoboken,0416,0,0416,8,
2123562,8,248818,Gladstone,0417,1,0417,108,
2123563,8,248818,Hoboken,0420,0,0420,8,
2123564,8,248818,Hoboken,0422,0,0422,8,
2123565,8,248818,Hoboken,0424,0,0424,8,
2123566,8,248818,Hoboken,0426,0,0426,8,
2123567,8,248818,Gladstone,0429,1,0429,108,
2123568,8,248818,Hoboken,0434,0,0434,8,
2123569,8,248818,Gladstone,0435,1,0435,108,
2123570,8,248818,Gladstone,0439,1,0439,108,
2123571,8,248818,Hoboken,0440,0,0440,8,
2123572,8,248818,Hoboken,0442,0,0442,8,
2123573,8,248818,Gladstone,0451,1,0451,108,
2123574,8,248818,Gladstone,0453,1,0453,108,
2123575,8,248818,Hoboken,0480,0,0480,8,
2123576,8,248818,Bernardsville,0481,1,0481,108,
2123579,8,248818,Gladstone,0447,1,0447,108,
2123580,8,248818,Hoboken,0438,0,0438,8,
2123581,8,248818,Gladstone,0443,1,0443,108,
2123582,8,248818,Gladstone,0449,1,0449,108,
2123583,8,248818,Gladstone,0423,1,0423,108,
2123584,8,248818,Gladstone,0427,1,0427,108,
2123585,8,248818,Hoboken,0430,0,0430,8,
2123586,8,248818,Hoboken,0432,0,0432,8,
2123587,8,248818,Bernardsville,0485,1,0485,108,
2123588,8,248818,Gladstone,0421,1,0421,108,
2123589,9,248818,Penn Station New York,3834,0,3834,9,
2123590,7,248818,Penn Station New York,6672,0,6672,27,
2123592,9,248818,Penn Station New York,3876,0,3876,9,
2123593,5,248818,Suffern,1165,1,1165,105,
2123594,6,248818,Port Jervis,0055,1,0055,135,
2123595,5,248818,Ridgewood,1357,1,1357,105,
2123596,13,248818,Spring Valley,1627,1,1627,113,
2123597,15,248818,Newark Penn Station,5408,0,5408,15,
2123598,5,248818,Hoboken,1274,0,1274,5,
2123599,7,248818,Dover,6643,1,6643,127,
2123600,5,248818,Suffern,1167,1,1167,105,
2123601,14,248818,Princeton Station,4173,1,4173,114,
2123602,14,248818,Princeton Junction,4174,0,4174,14,
2123604,9,248818,Penn Station New York,3856,0,3856,9,
2123607,15,248818,Hoboken,2406,0,2406,55,
2123609,15,248818,Raritan,5439,1,5439,115,
2123611,2,248818,Montclair State University,0275,1,0275,102,
2123612,2,248818,Montclair State University,6295,1,6295,122,
2123613,14,248818,Princeton Station,4119,1,4119,114,
2123614,14,248818,Princeton Junction,4120,0,4120,14,
2123615,14,248818,Princeton Junction,4130,0,4130,14,
2123637,5,248818,Hoboken,1158,0,1158,5,
2123638,7,248818,Hoboken,0852,0,0852,7,
2123639,7,248818,Hoboken,0308,0,0308,7,
2123640,8,248818,Hoboken,0408,0,0408,8,
2123641,7,248818,Hoboken,0682,0,0682,7,
2123644,14,248818,Princeton Junction,4116,0,4116,14,
2123646,9,248818,Penn Station New York,3808,0,3808,9,
2123647,9,248818,Penn Station New York,3720,0,3720,9,
2123648,7,248818,Penn Station New York,6620,0,6620,27,
2123649,2,248818,Penn Station New York,6216,0,6216,22,
2123650,9,248818,Penn Station New York,3836,0,3836,9,
2123651,7,248818,Penn Station New York,6636,0,6636,27,
2123652,9,248818,Penn Station New York,3848,0,3848,9,
2123653,9,248818,Jersey Avenue,3753,1,3753,109,
2123654,9,248818,Trenton Station,3847,1,3847,109,
2123655,9,248818,Trenton Station,3849,1,3849,109,
2123656,7,248818,Dover,6639,1,6639,127,
2123657,10,248818,South Amboy,3513,1,3513,120,
2123658,9,248818,Trenton Station,3815,1,3815,109,
2123659,9,248818,Trenton Station,3817,1,3817,109,
2123661,9,248818,Trenton Station,3827,1,3827,109,
2123662,9,248818,Trenton Station,3831,1,3831,109,
2123663,8,248818,Hoboken,0404,0,0404,8,
2123664,8,248818,Gladstone,0409,1,0409,108,
2123665,8,248818,Hoboken,0418,0,0418,8,
2123666,8,248818,Gladstone,0419,1,0419,108,
2123667,8,248818,Hoboken,0428,0,0428,8,
2123668,15,248818,Penn Station New York,5132,0,5132,15,
2123669,8,248818,Penn Station New York,6406,0,6406,28,
2123670,2,248818,Hoboken,0204,0,0204,2,
2123672,2,248818,Montclair State University,6209,1,6209,122,
2123673,2,248818,Penn Station New York,6200,0,6200,22,
2123674,7,248818,Penn Station New York,6602,0,6602,27,
2123675,7,248818,Hoboken,0608,0,0608,7,
2123676,7,248818,Dover,6611,1,6611,127,
2123677,8,248818,Hoboken,0402,0,0402,8,
2123678,7,248818,Summit,0301,1,0301,107,
2123680,2,248818,Penn Station New York,6204,0,6204,22,
2123681,9,248818,Penn Station New York,3702,0,3702,9,
2123682,5,248818,Hoboken,1146,0,1146,5,
2123683,5,248818,Hoboken,0042,0,0042,45,
2123684,7,248818,Penn Station New York,6664,0,6664,27,
2123685,7,248818,Summit,6305,1,6305,127,
2123687,15,248818,Newark Penn Station,5404,0,5404,15,
